Race,City,State,Gender,Lat,Long,Time,Dist
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:19 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:19 AM,0
Parkway,Sparta,MO,M,39.6502731,-94.8330191,2:09:19 AM,41.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:09:19 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:09:19 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:20 AM,0
Parkway,Raymore,MO,M,38.801953,-94.4527293,2:09:20 AM,20.4
Parkway,Leawood,KS,M,38.966673,-94.6169011,2:09:21 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:21 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:22 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:09:22 AM,37
Parkway,Sedalia,MO,M,38.7044609,-93.2282612,2:09:23 AM,76.6
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:09:25 AM,7.4
Parkway,Jefferson City,MO,F,38.577359,-92.1724264,2:09:26 AM,133.6
Parkway,Raymore,MO,F,38.801953,-94.4527293,2:09:26 AM,20.4
Parkway,Saint Joseph,MO,F,39.7686055,-94.8466321,2:09:26 AM,49.6
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:09:27 AM,19.4
Parkway,Omaha,NE,F,41.2587317,-95.9378731,2:09:27 AM,166.7
Parkway,Manhattan,KS,F,39.1836082,-96.5716693,2:09:27 AM,108.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:09:28 AM,9.1
Parkway,Joplin,MO,F,37.0842271,-94.5132809,2:09:28 AM,138
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:09:30 AM,19.4
Parkway,Bonner Springs,KS,M,39.059726,-94.8835753,2:09:31 AM,17.3
Parkway,Bonner Springs,KS,F,39.059726,-94.8835753,2:09:32 AM,17.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:09:33 AM,9.1
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:09:33 AM,15.8
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:09:35 AM,0
Parkway,Smithville,MO,F,39.3869442,-94.5810658,2:09:36 AM,20.9
Parkway,Belton,MO,F,38.8119527,-94.5318981,2:09:39 AM,18.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:39 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:09:40 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:41 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:09:42 AM,8.6
Parkway,Gladstone,MO,M,39.2038918,-94.5546769,2:09:42 AM,8.3
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:09:43 AM,10
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:43 AM,0
Parkway,Excelsior Springs,MO,F,39.339175,-94.226059,2:09:44 AM,25.2
Parkway,Excelsior Springs,MO,F,39.339175,-94.226059,2:09:44 AM,25.2
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:09:44 AM,60
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:09:44 AM,12.9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:09:44 AM,9.1
Parkway,Blue Springs,MO,M,39.01723,-94.2822094,2:09:45 AM,15.8
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:09:46 AM,37
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:09:46 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:48 AM,0
Parkway,Kearney,MO,F,40.6994778,-99.0818583,2:09:48 AM,264.7
Parkway,South Hutchinson,KS,F,38.0280671,-97.9403302,2:09:48 AM,196.9
Parkway,Excelsior Springs,MO,F,39.339175,-94.226059,2:09:49 AM,25.2
Parkway,UNK,UNK,F,#N/A,#N/A,2:09:49 AM,#N/A
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:09:50 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:09:50 AM,9
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:09:51 AM,19.4
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:09:52 AM,120.3
Parkway,Grain Valley,MO,F,39.0150069,-94.1985579,2:09:52 AM,20.2
Parkway,Pleasant Hill,MO,F,38.7875094,-94.269391,2:09:54 AM,25.9
Parkway,Manhattan,KS,F,39.1836082,-96.5716693,2:09:54 AM,108.1
Parkway,Springfield,MO,F,37.2153307,-93.298252,2:09:56 AM,146.2
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:09:56 AM,120.3
Parkway,Omaha,NE,F,41.2587317,-95.9378731,2:09:57 AM,166.7
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:58 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:09:59 AM,0
Parkway,Saint Joseph,MO,F,39.7686055,-94.8466321,2:10:00 AM,49.6
Parkway,Merriam,KS,F,39.0236165,-94.69357,2:10:01 AM,8.2
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:03 AM,0
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:10:04 AM,10
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:10:05 AM,9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:06 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:07 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:07 AM,0
Parkway,Council Bluffs,IA,M,41.2621283,-95.8613911,2:10:08 AM,165.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:08 AM,9.1
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:10:11 AM,10
Parkway,Wichita,KS,M,37.6922361,-97.3375447,2:10:11 AM,178.6
Parkway,Wamego,KS,F,39.2019412,-96.3049975,2:10:11 AM,93.9
Parkway,Wichita,KS,M,37.6922361,-97.3375447,2:10:11 AM,178.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:12 AM,0
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,2:10:13 AM,237.5
Parkway,Prairie Village,KS,M,38.9914109,-94.6332767,2:10:13 AM,7.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:15 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:10:15 AM,8.6
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:10:15 AM,9
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:10:16 AM,10.2
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:10:16 AM,9.1
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:10:17 AM,10.2
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:10:17 AM,9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:19 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:19 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:20 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:10:20 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:22 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:23 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:10:23 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:10:23 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:10:24 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:10:24 AM,9.1
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,2:10:24 AM,12.9
Parkway,Winter Park,FL,F,28.6000625,-81.34274374,2:10:25 AM,1046.7
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:10:28 AM,19.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:10:29 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:29 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:10:30 AM,9
Parkway,Coffeyville,KS,F,37.0372999,-95.6163633,2:10:30 AM,152.4
Parkway,Independence,MO,M,39.0911161,-94.4155067,2:10:30 AM,7.9
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:10:31 AM,12.9
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:10:31 AM,12.9
Parkway,Fort Leavenworth,KS,F,39.3450982,-94.9216266,2:10:31 AM,26.3
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:10:31 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:32 AM,0
Parkway,Praire Village,KS,F,38.9914109,-94.6332767,2:10:32 AM,7.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:10:32 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:33 AM,0
Parkway,Mission,KS,F,39.0277832,-94.6557913,2:10:34 AM,6.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:34 AM,9.1
Parkway,Lake Lotawana,MO,F,38.9230634,-94.2441134,2:10:34 AM,20.5
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:10:35 AM,19.4
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,2:10:36 AM,15.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:36 AM,9.1
Parkway,Liberty,MO,M,39.2463496,-94.4189374,2:10:36 AM,13.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:37 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:10:38 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:38 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:39 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:43 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:43 AM,0
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:10:44 AM,120.3
Parkway,Columbia,MO,M,38.951883,-92.3337365,2:10:44 AM,120.3
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:10:44 AM,9.1
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:10:45 AM,15.4
Parkway,Sedalia,MO,F,38.7044609,-93.2282612,2:10:46 AM,76.6
Parkway,Smithton,MO,F,38.6800181,-93.092979,2:10:47 AM,84
Parkway,Stilwell,KS,M,38.7691755,-94.6563453,2:10:47 AM,22.3
Parkway,Leawood,KS,M,38.966673,-94.6169011,2:10:48 AM,8.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:48 AM,0
Parkway,Liberty,MO,M,39.2463496,-94.4189374,2:10:48 AM,13.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:49 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:10:49 AM,9
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:10:49 AM,37
Parkway,Louisburg,KS,M,38.6195586,-94.6810213,2:10:49 AM,32.7
Parkway,Gardner,KS,F,38.8109254,-94.9272957,2:10:50 AM,27.2
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:50 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:10:50 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:53 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:54 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:10:55 AM,19.4
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:10:55 AM,9.1
Parkway,South Sioux City,NE,F,42.4737805,-96.4135908,2:10:57 AM,253.2
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,2:10:59 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:10:59 AM,0
Parkway,Papillion,NE,F,41.1544433,-96.0422377,2:10:59 AM,162.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:10:59 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:11:00 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:00 AM,0
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:11:02 AM,19.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:02 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:11:02 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:02 AM,0
Parkway,Butler,MO,F,36.7151346,-90.4146357,2:11:02 AM,279.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:03 AM,0
Parkway,Fort Leavenworth,KS,M,39.3450982,-94.9216266,2:11:03 AM,26.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:03 AM,0
Parkway,Grayson,GA,M,33.8942729,-83.9557399,2:11:04 AM,689.8
Parkway,Omaha,NE,F,41.2587317,-95.9378731,2:11:05 AM,166.7
Parkway,Sioux City,IA,F,42.4966815,-96.4058781,2:11:05 AM,254.5
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:06 AM,0
Parkway,Iowa City,IA,F,41.6612561,-91.5299105,2:11:07 AM,239.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:11:08 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:11 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:14 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:18 AM,0
Parkway,West Hartford,CT,F,41.7620447,-72.7420398,2:11:18 AM,1162.2
Parkway,Parkville,MO,F,39.1950029,-94.6821805,2:11:22 AM,10
Parkway,Gower,MO,F,39.6108304,-94.5994003,2:11:22 AM,36.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:25 AM,0
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:11:27 AM,15.8
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:11:27 AM,9.1
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:27 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:11:29 AM,37
Parkway,Gladstone,MO,F,39.2038918,-94.5546769,2:11:30 AM,8.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:30 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:33 AM,0
Parkway,Monroe City,MO,M,39.6536529,-91.7346055,2:11:34 AM,156.5
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:34 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:34 AM,0
Parkway,Butler,MO,F,36.7151346,-90.4146357,2:11:34 AM,279.4
Parkway,Polo,MO,F,39.5522306,-94.0407732,2:11:34 AM,42.7
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:11:35 AM,37
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:37 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:11:38 AM,37
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:11:38 AM,9.1
Parkway,Milford,KS,M,39.1683299,-96.9125111,2:11:40 AM,126.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:41 AM,0
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:11:41 AM,9
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:41 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:11:41 AM,37
Parkway,Smithville,MO,F,39.3869442,-94.5810658,2:11:41 AM,20.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:41 AM,0
Parkway,Riverside,MO,F,38.2867212,-90.3801198,2:11:42 AM,232.7
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:11:45 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:46 AM,0
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:11:46 AM,9
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:11:46 AM,15.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:11:47 AM,0
Parkway,De Soto,KS,F,38.9791708,-94.9685783,2:11:48 AM,23
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:11:48 AM,19.4
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:11:50 AM,162.8
Parkway,Independence,MO,F,39.0911161,-94.4155067,2:11:51 AM,7.9
Parkway,Prairie Village,KS,F,38.9914109,-94.6332767,2:11:52 AM,7.4
Parkway,Platte City,MO,F,39.3703535,-94.7810859,2:11:53 AM,22.9
Parkway,Liberty,MO,M,39.2463496,-94.4189374,2:11:54 AM,13.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:54 AM,0
Parkway,Eagan,MN,F,44.818173,-93.1659178,2:11:54 AM,402.2
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:11:57 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:11:58 AM,8.6
Parkway,Leavenworth,KS,M,39.3110919,-94.9227995,2:11:58 AM,24.8
Parkway,Independence,MO,F,39.0911161,-94.4155067,2:12:00 AM,7.9
Parkway,West Branch,IA,F,41.6720735,-91.3459734,2:12:00 AM,246.3
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:12:01 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:01 AM,9.1
Parkway,Independence,MO,M,39.0911161,-94.4155067,2:12:01 AM,7.9
Parkway,Des Moines,IA,F,41.5910641,-93.6037148,2:12:02 AM,180.2
Parkway,Catonsville,MD,M,39.2720509,-76.731916,2:12:03 AM,955.9
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,2:12:03 AM,12.9
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:12:04 AM,12.9
Parkway,Lenexa,KS,M,38.9536174,-94.7335708,2:12:04 AM,12.9
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:12:04 AM,9.1
Parkway,Lees Summit,MO,M,38.9108408,-94.3821723,2:12:04 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:05 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:05 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:05 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:07 AM,0
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:12:08 AM,19.4
Parkway,Westwood,KS,F,39.0405608,-94.6169012,2:12:08 AM,4.2
Parkway,Gladstone,MO,M,39.2038918,-94.5546769,2:12:09 AM,8.3
Parkway,Paola,KS,F,38.5723318,-94.8786483,2:12:10 AM,39.2
Parkway,Kearney,MO,M,40.6994778,-99.0818583,2:12:10 AM,264.7
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:11 AM,9.1
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:12:11 AM,15.4
Parkway,Lenexa,KS,F,38.9536174,-94.7335708,2:12:13 AM,12.9
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:14 AM,0
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:12:15 AM,8.6
Parkway,Warrensburg,MO,F,38.7627893,-93.7360497,2:12:15 AM,49.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:15 AM,0
Parkway,Papillion,NE,F,41.1544433,-96.0422377,2:12:15 AM,162.9
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:12:15 AM,10.2
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:12:16 AM,15.8
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:12:17 AM,9.1
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:12:18 AM,15.4
Parkway,Clinton,MO,F,39.5975986,-94.4184895,2:12:19 AM,36.2
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:20 AM,0
Parkway,Greenwood,MO,F,40.9627758,-96.4411196,2:12:20 AM,163.4
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:12:22 AM,10.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:22 AM,9.1
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:23 AM,9.1
Parkway,Lincoln,NE,F,40.8000554,-96.6674004,2:12:23 AM,162.8
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:23 AM,0
Parkway,Lenexalenexa,KS,M,38.9536174,-94.7335708,2:12:24 AM,12.9
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:12:27 AM,9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:29 AM,9.1
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:12:29 AM,120.3
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:12:29 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:30 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:12:31 AM,15.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:33 AM,0
Parkway,Kansas City,KS,F,39.1146799,-94.7495245,2:12:33 AM,10.2
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:34 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:12:34 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:34 AM,9.1
Parkway,Derby,KS,F,37.5455735,-97.268933,2:12:35 AM,181.3
Parkway,Shawnee,KS,F,39.0416718,-94.7202375,2:12:35 AM,9
Parkway,Wichita,KS,F,37.6922361,-97.3375447,2:12:35 AM,178.6
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:36 AM,9.1
Parkway,Princeton,KS,F,38.4889038,-95.2752519,2:12:38 AM,56.3
Parkway,Princeton,KS,F,38.4889038,-95.2752519,2:12:38 AM,56.3
Parkway,Lawson,MO,F,39.4383387,-94.2041095,2:12:38 AM,31.1
Parkway,Lawson,MO,F,39.4383387,-94.2041095,2:12:39 AM,31.1
Parkway,Omaha,NE,M,41.2587317,-95.9378731,2:12:40 AM,166.7
Parkway,Helena,MT,F,46.5927122,-112.0361089,2:12:41 AM,1024.5
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:42 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:42 AM,0
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,2:12:42 AM,237.5
Parkway,Saint Louis,MO,F,38.6272733,-90.1978888,2:12:43 AM,237.5
Parkway,Bellevue,NE,F,41.1366494,-95.8907372,2:12:45 AM,158.1
Parkway,Gretna,NE,F,41.118703,-96.25659387,2:12:45 AM,166.6
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:12:48 AM,0
Parkway,Eudora,KS,F,38.9433372,-95.0985807,2:12:49 AM,30.4
Parkway,Olathe,KS,M,38.8843867,-94.8161126,2:12:49 AM,19.4
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:50 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:12:50 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:50 AM,0
Parkway,Columbia,MO,F,38.951883,-92.3337365,2:12:52 AM,120.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:52 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:52 AM,0
Parkway,Highland,IL,F,38.7394918,-89.6712007,2:12:52 AM,264.7
Parkway,Mission,KS,M,39.0277832,-94.6557913,2:12:52 AM,6.3
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:12:55 AM,0
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:12:55 AM,19.4
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:55 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:56 AM,9.1
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:12:56 AM,0
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:12:56 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:12:57 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:12:58 AM,9.1
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:12:59 AM,9.1
Parkway,Olathe,KS,F,38.8843867,-94.8161126,2:13:01 AM,19.4
Parkway,Derby,KS,F,37.5455735,-97.268933,2:13:01 AM,181.3
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:03 AM,0
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:13:03 AM,9.1
Parkway,Grandview,MO,F,38.8858407,-94.5330095,2:13:03 AM,13.8
Parkway,Scottsdale,AZ,F,33.5091215,-111.8992364,2:13:06 AM,1039
Parkway,Lecompton,KS,F,39.0450538,-95.3949263,2:13:07 AM,44.8
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:13:07 AM,37
Parkway,Brooklyn,NY,F,40.6501038,-73.9495822,2:13:09 AM,1098.7
Parkway,Osage Beach,MO,F,38.1503113,-92.617962,2:13:10 AM,123.4
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:13:11 AM,0
Parkway,Shawnee,KS,M,39.0416718,-94.7202375,2:13:11 AM,9
Parkway,Overland Park,KS,F,38.9822282,-94.6707916,2:13:12 AM,9.1
Parkway,Weston,MO,F,41.1941707,-96.7428031,2:13:13 AM,185.8
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:13:14 AM,9.1
Parkway,Memphis,MO,F,40.4578119,-92.1712923,2:13:15 AM,158.7
Parkway,Kansas City,MO,M,39.0844687,-94.5630297,2:13:15 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:15 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:16 AM,0
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:13:16 AM,37
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:16 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:16 AM,0
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:16 AM,0
Parkway,Overland Park,KS,M,38.9822282,-94.6707916,2:13:17 AM,9.1
Parkway,Georgetown,TX,F,30.6570084,-97.6694613,2:13:18 AM,607
Parkway,Quincy,IL,M,39.9356016,-91.4098726,2:13:19 AM,178.4
Parkway,Leawood,KS,F,38.966673,-94.6169011,2:13:21 AM,8.6
Parkway,Leawood,KS,M,38.966673,-94.6169011,2:13:26 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:27 AM,0
Parkway,Lees Summit,MO,F,38.9108408,-94.3821723,2:13:27 AM,15.4
Parkway,Leawood,KS,M,38.966673,-94.6169011,2:13:28 AM,8.6
Parkway,Kansas City,MO,F,39.0844687,-94.5630297,2:13:29 AM,0
Parkway,Council Bluffs,IA,M,41.2621283,-95.8613911,2:13:30 AM,165.2
Parkway,Council Bluffs,IA,F,41.2621283,-95.8613911,2:13:31 AM,165.2
Parkway,Blue Springs,MO,F,39.01723,-94.2822094,2:13:33 AM,15.8
Parkway,Lawrence,KS,F,38.9719384,-95.2359495,2:13:34 AM,37
Parkway,Topeka,KS,F,39.0490111,-95.6775556,2:13:34 AM,60
